Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (INR),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
790,33,Male,Handbag,Accessories,4620,Ujjain,S,Purple,Fall,2.7,Yes,Standard,Yes,Yes,4,Credit Card,Bi-Weekly
791,22,Male,Sweater,Clothing,2035,Lucknow,M,Indigo,Summer,4.9,Yes,Store Pickup,Yes,Yes,12,Bank Transfer,Quarterly
792,50,Male,Scarf,Accessories,2420,Udaipur,S,Magenta,Summer,3.1,Yes,2-Day Shipping,Yes,Yes,35,PhonPe,Fortnightly
793,34,Male,Sneakers,Footwear,2475,Mangaluru,M,Violet,Spring,4.2,Yes,Next Day Air,Yes,Yes,45,GooglePay,Weekly
794,24,Male,Pants,Clothing,1925,Nellore,L,Maroon,Summer,3.8,Yes,Free Shipping,Yes,Yes,16,Credit Card,Monthly
795,69,Male,Backpack,Accessories,2750,Delhi,XL,Yellow,Winter,4.2,Yes,Store Pickup,Yes,Yes,10,Debit Card,Fortnightly
796,39,Male,Sandals,Footwear,1430,Chandrapur,M,Beige,Summer,4.6,Yes,Store Pickup,Yes,Yes,34,GooglePay,Annually
797,42,Male,Socks,Clothing,4290,Coimbatore,XL,Black,Fall,4,Yes,2-Day Shipping,Yes,Yes,43,Credit Card,Annually
798,42,Male,Coat,Outerwear,4510,Kolhapur,M,Violet,Fall,4,Yes,2-Day Shipping,Yes,Yes,38,Debit Card,Weekly
799,29,Male,Socks,Clothing,2145,Rameswaram,M,Violet,Spring,3.8,Yes,2-Day Shipping,Yes,Yes,48,PhonPe,Every 3 Months
800,55,Male,Belt,Accessories,3025,Srinagar,L,Brown,Summer,,Yes,Free Shipping,Yes,Yes,31,PhonPe,Annually
801,32,Male,Socks,Clothing,1100,Jalandhar,S,Gold,Summer,2.6,Yes,Free Shipping,Yes,Yes,20,Cash,Every 3 Months
802,25,Male,Belt,Accessories,1595,Nanded,L,Blue,Fall,4.9,Yes,Express,Yes,Yes,12,Credit Card,Fortnightly
803,38,Male,Pants,Clothing,2255,Chennai,M,Teal,Winter,3.5,Yes,Next Day Air,Yes,Yes,2,Bank Transfer,Weekly
804,32,Male,Shorts,Clothing,2090,Gwalior,L,Silver,Winter,2.8,Yes,Express,Yes,Yes,30,GooglePay,Every 3 Months
805,43,Male,Boots,Footwear,2585,Indore,M,Maroon,Summer,2.6,Yes,Store Pickup,Yes,Yes,28,GooglePay,Quarterly
806,41,Male,Dress,Clothing,1650,Gwalior,L,White,Summer,3.7,Yes,Next Day Air,Yes,Yes,40,Debit Card,Monthly
807,56,Male,Jeans,Clothing,3080,Ghaziabad,L,Charcoal,Summer,2.7,Yes,Standard,Yes,Yes,46,PhonPe,Quarterly
808,27,Male,T-shirt,Clothing,4895,Chandrapur,S,Brown,Winter,3.3,Yes,Express,Yes,Yes,15,Credit Card,Weekly
809,46,Male,Shoes,Footwear,5280,Gaya,L,Lavender,Fall,4.6,Yes,Next Day Air,Yes,Yes,38,Cash,Every 3 Months
810,48,Male,Boots,Footwear,4455,Nashik,M,Violet,Fall,4.9,Yes,Next Day Air,Yes,Yes,30,PhonPe,Bi-Weekly
811,52,Male,Scarf,Accessories,4565,Ayodhya,S,Lavender,Fall,4.9,Yes,Store Pickup,Yes,Yes,32,Debit Card,Bi-Weekly
812,18,Male,Sneakers,Footwear,1925,Visakhapatnam,M,Green,Winter,2.7,Yes,Free Shipping,Yes,Yes,36,GooglePay,Quarterly
813,64,Male,Boots,Footwear,3080,Rameswaram,M,Olive,Summer,3.2,Yes,Standard,Yes,Yes,32,Credit Card,Weekly
814,54,Male,Handbag,Accessories,2475,Ahmedabad,S,Olive,Summer,2.9,Yes,Store Pickup,Yes,Yes,14,Debit Card,Annually
815,31,Male,Shirt,Clothing,3410,Prayagraj,M,Pink,Winter,3.8,Yes,Express,Yes,Yes,8,PhonPe,Monthly
816,30,Male,Hat,Accessories,4620,Ranchi,L,Teal,Spring,3,Yes,Next Day Air,Yes,Yes,27,GooglePay,Bi-Weekly
817,26,Male,Sweater,Clothing,1320,Visakhapatnam,L,Cyan,Summer,3.9,Yes,Store Pickup,Yes,Yes,24,Debit Card,Monthly
818,25,Male,Handbag,Accessories,1155,Srinagar,S,Gray,Spring,4.7,Yes,Store Pickup,Yes,Yes,30,PhonPe,Fortnightly
819,59,Male,Shirt,Clothing,5005,Ujjain,M,Peach,Winter,4.9,Yes,Store Pickup,Yes,Yes,34,Debit Card,Monthly
820,55,Male,Sunglasses,Accessories,1980,Dhanbad,S,Teal,Winter,4.8,Yes,Next Day Air,Yes,Yes,28,Debit Card,Quarterly
821,56,Male,Sneakers,Footwear,2145,Lucknow,M,Turquoise,Spring,2.5,Yes,2-Day Shipping,Yes,Yes,27,Debit Card,Monthly
822,62,Male,Hoodie,Clothing,2145,Pune,M,Green,Spring,3.9,Yes,Standard,Yes,Yes,31,Credit Card,Bi-Weekly
823,35,Male,Shirt,Clothing,3245,Indore,L,Magenta,Winter,3.4,Yes,Standard,Yes,Yes,23,Bank Transfer,Annually
824,51,Male,Sunglasses,Accessories,1485,Bareily,M,Green,Winter,2.5,Yes,Free Shipping,Yes,Yes,11,Credit Card,Quarterly
825,61,Male,Blouse,Clothing,5170,Bareily,M,White,Spring,3,Yes,Store Pickup,Yes,Yes,48,Cash,Quarterly
826,27,Male,Belt,Accessories,5170,Nainital,XL,Brown,Fall,3.6,Yes,Next Day Air,Yes,Yes,17,Cash,Monthly
827,54,Male,Dress,Clothing,5170,Kolkata,M,Purple,Winter,3.6,Yes,Standard,Yes,Yes,36,PhonPe,Weekly
828,31,Male,Shoes,Footwear,2805,Dhanbad,S,Green,Fall,4.1,Yes,Free Shipping,Yes,Yes,33,Bank Transfer,Fortnightly
829,24,Male,Socks,Clothing,3410,Srinagar,M,Peach,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,27,PhonPe,Bi-Weekly
830,42,Male,Socks,Clothing,3135,Ujjain,S,Silver,Spring,,Yes,2-Day Shipping,Yes,Yes,14,Credit Card,Fortnightly
831,41,Male,Shorts,Clothing,4180,Nagpur,M,Maroon,Fall,4.2,Yes,Express,Yes,Yes,5,Credit Card,Annually
832,66,Male,Gloves,Accessories,3465,Patna,M,Red,Summer,4.3,Yes,Express,Yes,Yes,47,Cash,Every 3 Months
833,58,Male,Jacket,Outerwear,4400,Vadodara,L,Blue,Fall,2.5,Yes,Express,Yes,Yes,28,Cash,Bi-Weekly
834,43,Male,Handbag,Accessories,3740,Surat,M,Purple,Fall,3.5,Yes,Standard,Yes,Yes,11,Credit Card,Annually
835,52,Male,Backpack,Accessories,4895,Srinagar,M,Indigo,Summer,3.1,Yes,Free Shipping,Yes,Yes,18,Credit Card,Weekly
836,35,Male,Boots,Footwear,1430,Kolhapur,L,Indigo,Summer,2.5,Yes,Next Day Air,Yes,Yes,21,Debit Card,Weekly
837,23,Male,Gloves,Accessories,4950,Ranchi,L,Violet,Winter,3.9,Yes,Store Pickup,Yes,Yes,22,Cash,Bi-Weekly
838,25,Male,Hoodie,Clothing,1540,Visakhapatnam,L,Brown,Spring,4.9,Yes,Express,Yes,Yes,33,Cash,Every 3 Months
839,33,Male,Coat,Outerwear,1595,Delhi,M,Gray,Spring,4.3,Yes,Express,Yes,Yes,49,Credit Card,Annually
840,48,Male,Shirt,Clothing,1705,Visakhapatnam,L,Teal,Spring,2.6,Yes,Free Shipping,Yes,Yes,10,Debit Card,Every 3 Months
841,42,Male,Shirt,Clothing,1320,Nellore,L,Teal,Summer,4.2,Yes,2-Day Shipping,Yes,Yes,18,PhonPe,Weekly
842,55,Male,Sweater,Clothing,4840,Amritsar,M,Beige,Summer,2.6,Yes,Store Pickup,Yes,Yes,28,PhonPe,Fortnightly
843,59,Male,Shirt,Clothing,4785,Mussoorie,M,Violet,Spring,3.6,Yes,Express,Yes,Yes,25,PhonPe,Weekly
844,65,Male,Hoodie,Clothing,4400,Kota,S,Beige,Summer,3.2,Yes,Express,Yes,Yes,6,PhonPe,Weekly
845,59,Male,Sandals,Footwear,2640,Mussoorie,L,Purple,Winter,4.4,Yes,Express,Yes,Yes,44,GooglePay,Bi-Weekly
846,31,Male,Belt,Accessories,1155,Michigan,XL,Charcoal,Winter,3.7,Yes,Standard,Yes,Yes,30,GooglePay,Monthly
847,49,Male,Boots,Footwear,3960,Delhi,M,Pink,Spring,3.7,Yes,Express,Yes,Yes,42,Debit Card,Quarterly
848,53,Male,Hoodie,Clothing,2420,Mangaluru,L,Blue,Fall,4.1,Yes,Standard,Yes,Yes,30,PhonPe,Monthly
849,48,Male,Sandals,Footwear,4015,Chennai,M,Lavender,Fall,3.6,Yes,Store Pickup,Yes,Yes,33,Credit Card,Bi-Weekly
850,23,Male,Jeans,Clothing,3355,Mussoorie,S,Charcoal,Spring,4.3,Yes,Express,Yes,Yes,24,PhonPe,Quarterly
851,68,Male,Shoes,Footwear,1100,Gwalior,L,Turquoise,Winter,2.6,Yes,Store Pickup,Yes,Yes,13,GooglePay,Monthly
852,35,Male,Sandals,Footwear,4730,Kolkata,M,Red,Summer,2.9,Yes,Express,Yes,Yes,19,Debit Card,Monthly
853,34,Male,Dress,Clothing,3300,Ghaziabad,L,Yellow,Spring,4.2,Yes,Next Day Air,Yes,Yes,23,Debit Card,Every 3 Months
854,62,Male,Hat,Accessories,2365,Chennai,L,Orange,Winter,4,Yes,Free Shipping,Yes,Yes,35,Cash,Monthly
855,21,Male,Pants,Clothing,2420,Vadodara,L,Blue,Spring,4.3,Yes,Free Shipping,Yes,Yes,22,GooglePay,Monthly
856,70,Male,Socks,Clothing,4180,Chandigarh,L,Gold,Spring,3,Yes,2-Day Shipping,Yes,Yes,14,Credit Card,Quarterly
857,55,Male,Shirt,Clothing,1815,Rameswaram,M,Gold,Summer,3.5,Yes,Express,Yes,Yes,47,Debit Card,Fortnightly
858,43,Male,Shorts,Clothing,3300,Mussoorie,L,Cyan,Fall,3,Yes,Standard,Yes,Yes,50,Debit Card,Every 3 Months
859,19,Male,Jacket,Outerwear,1430,Surat,L,Olive,Fall,3.1,Yes,Free Shipping,Yes,Yes,33,PhonPe,Weekly
860,47,Male,Hoodie,Clothing,4015,Gaya,M,Teal,Winter,4,Yes,Next Day Air,Yes,Yes,7,Debit Card,Monthly
861,26,Male,Shoes,Footwear,4785,Nashik,M,Maroon,Spring,4.1,Yes,Standard,Yes,Yes,3,Cash,Monthly
862,46,Male,Skirt,Clothing,5500,Shimla,XL,Green,Spring,,Yes,2-Day Shipping,Yes,Yes,35,Credit Card,Every 3 Months
863,19,Male,Coat,Outerwear,4620,Gurgaon,M,Charcoal,Winter,4.9,Yes,Standard,Yes,Yes,13,PhonPe,Fortnightly
864,49,Male,Sneakers,Footwear,2255,Pune,M,Cyan,Summer,3.9,Yes,Standard,Yes,Yes,42,PhonPe,Fortnightly
865,51,Male,Jeans,Clothing,3245,Delhi,S,Charcoal,Winter,3.9,Yes,Next Day Air,Yes,Yes,5,PhonPe,Annually
866,64,Male,Blouse,Clothing,1430,Dhanbad,L,Charcoal,Winter,4.8,Yes,Store Pickup,Yes,Yes,23,GooglePay,Annually
867,67,Male,Sunglasses,Accessories,3795,Nanded,M,Lavender,Summer,2.7,Yes,Free Shipping,Yes,Yes,11,PhonPe,Bi-Weekly
868,37,Male,Jacket,Outerwear,1100,Dhanbad,M,Turquoise,Spring,3.1,Yes,Free Shipping,Yes,Yes,23,Bank Transfer,Fortnightly
869,40,Male,Dress,Clothing,4565,Udaipur,M,Green,Summer,3.2,Yes,Next Day Air,Yes,Yes,2,Credit Card,Every 3 Months
870,38,Male,Hat,Accessories,2970,Hyderabad,M,Silver,Spring,2.7,Yes,2-Day Shipping,Yes,Yes,33,PhonPe,Weekly
871,66,Male,Hoodie,Clothing,3630,Ranchi,M,Blue,Fall,2.5,Yes,Standard,Yes,Yes,6,Bank Transfer,Bi-Weekly
872,47,Male,Handbag,Accessories,2310,Raipur,M,Charcoal,Spring,2.6,Yes,Next Day Air,Yes,Yes,45,Debit Card,Quarterly
873,56,Male,Jeans,Clothing,1815,Bhubaneswar,M,Pink,Spring,2.9,Yes,Standard,Yes,Yes,25,Cash,Quarterly
874,51,Male,Boots,Footwear,4235,Indore,M,Pink,Summer,4.2,Yes,Free Shipping,Yes,Yes,24,GooglePay,Quarterly
875,25,Male,Jacket,Outerwear,3575,Mumbai,M,Magenta,Fall,4.4,Yes,Free Shipping,Yes,Yes,10,GooglePay,Every 3 Months
876,37,Male,Sandals,Footwear,2145,Bhubaneswar,L,Gray,Summer,4.1,Yes,Free Shipping,Yes,Yes,7,Bank Transfer,Every 3 Months
877,41,Male,Belt,Accessories,2805,Nainital,L,Gray,Summer,3.8,Yes,2-Day Shipping,Yes,Yes,1,Debit Card,Weekly
878,64,Male,Handbag,Accessories,3575,Nainital,M,Orange,Winter,4.9,Yes,Next Day Air,Yes,Yes,45,GooglePay,Every 3 Months
879,23,Male,Sunglasses,Accessories,4895,Kochi,S,Black,Summer,4.9,Yes,Express,Yes,Yes,37,Debit Card,Weekly
880,62,Male,Skirt,Clothing,4180,Nagpur,S,Lavender,Spring,4.1,Yes,Free Shipping,Yes,Yes,14,PhonPe,Quarterly
881,39,Male,Backpack,Accessories,4125,Srinagar,L,Red,Spring,3.1,Yes,Express,Yes,Yes,25,Debit Card,Monthly
882,52,Male,Sandals,Footwear,3355,Nashik,M,Silver,Summer,2.7,Yes,Next Day Air,Yes,Yes,18,GooglePay,Annually
883,50,Male,Boots,Footwear,1925,Shimla,M,Cyan,Fall,3.8,Yes,Next Day Air,Yes,Yes,37,Cash,Every 3 Months
884,28,Male,Sneakers,Footwear,2035,Kota,S,Gold,Fall,4.3,Yes,Free Shipping,Yes,Yes,30,Bank Transfer,Monthly
885,67,Male,Skirt,Clothing,5005,Raipur,L,Yellow,Winter,4.1,Yes,Express,Yes,Yes,34,Bank Transfer,Weekly
886,41,Male,Dress,Clothing,5445,Mysuru,L,Purple,Fall,4.4,Yes,Free Shipping,Yes,Yes,49,Debit Card,Every 3 Months
887,19,Male,Shorts,Clothing,2970,Jalandhar,S,Brown,Summer,3.6,Yes,Express,Yes,Yes,48,Bank Transfer,Monthly
888,70,Male,Handbag,Accessories,2585,Prayagraj,L,Turquoise,Winter,3.3,Yes,2-Day Shipping,Yes,Yes,33,PhonPe,Fortnightly
889,49,Male,Scarf,Accessories,4235,Hyderabad,S,Gold,Spring,,Yes,Express,Yes,Yes,44,Cash,Annually
890,59,Male,Belt,Accessories,4620,Coimbatore,S,Olive,Fall,2.8,Yes,Free Shipping,Yes,Yes,50,GooglePay,Weekly
891,52,Male,Gloves,Accessories,2805,Chandrapur,S,Purple,Spring,4.3,Yes,2-Day Shipping,Yes,Yes,47,Credit Card,Monthly
892,20,Male,Skirt,Clothing,1430,Kota,S,Lavender,Summer,3.9,Yes,Store Pickup,Yes,Yes,24,PhonPe,Every 3 Months
893,31,Male,Shorts,Clothing,3520,Nanded,L,Gray,Summer,2.7,Yes,Free Shipping,Yes,Yes,43,Debit Card,Monthly
894,33,Male,Backpack,Accessories,2805,Nainital,M,Red,Spring,4.7,Yes,Express,Yes,Yes,14,GooglePay,Monthly
895,44,Male,Hoodie,Clothing,3300,Nagpur,L,Purple,Spring,3.8,Yes,Free Shipping,Yes,Yes,3,Debit Card,Quarterly
896,40,Male,Hat,Accessories,3795,Indore,XL,Olive,Spring,4.7,Yes,Next Day Air,Yes,Yes,33,Debit Card,Quarterly
897,69,Male,Jewelry,Accessories,1595,Gurgaon,M,Lavender,Spring,4.7,Yes,Express,Yes,Yes,38,Cash,Fortnightly
898,29,Male,Shirt,Clothing,5005,Visakhapatnam,M,Gray,Spring,3.4,Yes,Express,Yes,Yes,46,GooglePay,Weekly
899,54,Male,Belt,Accessories,3850,Srinagar,L,Red,Spring,3.5,Yes,2-Day Shipping,Yes,Yes,19,Bank Transfer,Every 3 Months
900,65,Male,Sweater,Clothing,3190,Bangalore,M,Peach,Summer,4,Yes,Standard,Yes,Yes,20,PhonPe,Annually
901,54,Male,Hat,Accessories,5390,Ranchi,L,Gray,Fall,3.3,Yes,Free Shipping,Yes,Yes,42,Bank Transfer,Quarterly
902,60,Male,Scarf,Accessories,3740,Mussoorie,L,Violet,Summer,4.7,Yes,2-Day Shipping,Yes,Yes,34,Cash,Monthly
903,43,Male,Hat,Accessories,2420,Delhi,M,Beige,Summer,2.8,Yes,Next Day Air,Yes,Yes,5,Cash,Monthly
904,44,Male,Jacket,Outerwear,2475,Patna,M,Blue,Winter,3.3,Yes,Express,Yes,Yes,3,PhonPe,Quarterly
905,69,Male,T-shirt,Clothing,5445,Rameswaram,L,Magenta,Spring,2.9,Yes,Free Shipping,Yes,Yes,46,PhonPe,Every 3 Months
906,46,Male,Dress,Clothing,3740,Indore,S,Cyan,Spring,2.8,Yes,Standard,Yes,Yes,16,GooglePay,Annually
907,41,Male,Pants,Clothing,3080,Nashik,M,Red,Spring,4.2,Yes,Standard,Yes,Yes,21,Debit Card,Bi-Weekly
908,32,Male,Sweater,Clothing,2365,Mussoorie,L,Cyan,Winter,4.4,Yes,Express,Yes,Yes,34,Credit Card,Bi-Weekly
909,26,Male,Sunglasses,Accessories,5445,Mangaluru,M,Turquoise,Winter,3.6,Yes,Free Shipping,Yes,Yes,9,PhonPe,Every 3 Months
910,61,Male,Belt,Accessories,3080,Lucknow,L,Silver,Fall,2.7,Yes,Express,Yes,Yes,36,PhonPe,Weekly
911,49,Male,Hoodie,Clothing,1375,Nashik,S,Pink,Spring,3.4,Yes,Express,Yes,Yes,22,Credit Card,Monthly
912,53,Male,Pants,Clothing,4070,Pune,M,Black,Winter,2.8,Yes,2-Day Shipping,Yes,Yes,2,Bank Transfer,Quarterly
913,24,Male,Hoodie,Clothing,3080,Gurgaon,M,Green,Winter,3.4,Yes,Next Day Air,Yes,Yes,32,Bank Transfer,Monthly
914,37,Male,Sneakers,Footwear,2585,Jalandhar,M,Yellow,Fall,2.6,Yes,Next Day Air,Yes,Yes,29,Cash,Every 3 Months
915,43,Male,Dress,Clothing,3685,Patna,L,Purple,Summer,4.1,Yes,Standard,Yes,Yes,27,GooglePay,Every 3 Months
916,31,Male,Dress,Clothing,1210,Bangalore,L,Purple,Winter,2.9,Yes,Store Pickup,Yes,Yes,33,Credit Card,Fortnightly
917,49,Male,Jeans,Clothing,1870,Visakhapatnam,S,Blue,Spring,2.7,Yes,Standard,Yes,Yes,16,GooglePay,Monthly
918,69,Male,Sweater,Clothing,3520,Mussoorie,M,Maroon,Spring,3.7,Yes,Standard,Yes,Yes,11,Bank Transfer,Quarterly
919,65,Male,Shorts,Clothing,2310,Udaipur,M,Orange,Spring,4.3,Yes,2-Day Shipping,Yes,Yes,11,Cash,Fortnightly
920,41,Male,Shirt,Clothing,4510,Kolkata,L,Green,Winter,2.6,Yes,2-Day Shipping,Yes,Yes,17,Debit Card,Bi-Weekly
921,37,Male,Belt,Accessories,4455,Gurgaon,XL,Gold,Summer,4.3,Yes,Free Shipping,Yes,Yes,37,Cash,Weekly
922,70,Male,Coat,Outerwear,1320,Ayodhya,L,Silver,Summer,4.1,Yes,Express,Yes,Yes,18,PhonPe,Weekly
923,63,Male,Sneakers,Footwear,3300,Bareily,M,Cyan,Fall,4.2,Yes,Standard,Yes,Yes,13,Credit Card,Monthly
924,55,Male,Shirt,Clothing,1320,Gurgaon,M,Silver,Spring,4.2,Yes,2-Day Shipping,Yes,Yes,7,PhonPe,Weekly
925,52,Male,Socks,Clothing,4290,Varanasi,XL,Beige,Winter,3.1,Yes,Standard,Yes,Yes,37,Cash,Quarterly
926,22,Male,Jeans,Clothing,4840,Coimbatore,L,Teal,Winter,4.9,Yes,Express,Yes,Yes,8,Cash,Monthly
927,54,Male,Jeans,Clothing,3465,Kolkata,XL,Green,Spring,4.4,Yes,Express,Yes,Yes,11,Cash,Bi-Weekly
928,28,Male,Sneakers,Footwear,4290,Nanded,L,Black,Summer,4.4,Yes,Standard,Yes,Yes,8,GooglePay,Bi-Weekly
929,67,Male,Dress,Clothing,2035,Gurgaon,XL,Yellow,Winter,3.4,Yes,Store Pickup,Yes,Yes,31,Cash,Every 3 Months
930,59,Male,Boots,Footwear,5170,Nainital,M,White,Fall,4.5,Yes,2-Day Shipping,Yes,Yes,26,Debit Card,Fortnightly
931,26,Male,T-shirt,Clothing,4290,Raipur,L,Green,Fall,4.5,Yes,Store Pickup,Yes,Yes,20,Credit Card,Bi-Weekly
932,24,Male,Coat,Outerwear,1980,Nainital,M,Silver,Winter,4.1,Yes,Standard,Yes,Yes,24,Bank Transfer,Fortnightly
933,62,Male,Skirt,Clothing,1320,Vijaywada,L,Blue,Winter,3.2,Yes,Standard,Yes,Yes,45,Debit Card,Bi-Weekly
934,70,Male,Sneakers,Footwear,4620,Dhanbad,M,Magenta,Spring,2.7,Yes,Store Pickup,Yes,Yes,33,Debit Card,Monthly
935,45,Male,Jeans,Clothing,2585,Chandigarh,S,Yellow,Spring,3.7,Yes,Express,Yes,Yes,21,Bank Transfer,Monthly
936,58,Male,Hoodie,Clothing,2805,Mysuru,L,White,Fall,2.6,Yes,Store Pickup,Yes,Yes,2,Bank Transfer,Fortnightly
937,31,Male,Shoes,Footwear,4620,Mumbai,M,Pink,Summer,2.7,Yes,Free Shipping,Yes,Yes,28,Cash,Weekly
938,32,Male,Shorts,Clothing,1320,Sultanpur,M,Magenta,Summer,2.7,Yes,Express,Yes,Yes,18,GooglePay,Quarterly
939,36,Male,Blouse,Clothing,5335,Gaya,S,Teal,Fall,4.8,Yes,Free Shipping,Yes,Yes,21,Debit Card,Fortnightly
940,25,Male,T-shirt,Clothing,4895,Chandrapur,L,Indigo,Winter,4.8,Yes,Next Day Air,Yes,Yes,24,Credit Card,Monthly
941,48,Male,Belt,Accessories,2420,Dhanbad,S,Maroon,Spring,2.6,Yes,Store Pickup,Yes,Yes,15,PhonPe,Every 3 Months
942,39,Male,Handbag,Accessories,1925,Visakhapatnam,L,Black,Winter,4.5,Yes,2-Day Shipping,Yes,Yes,38,PhonPe,Every 3 Months
943,26,Male,Dress,Clothing,5005,Coimbatore,M,Cyan,Winter,3.2,Yes,Express,Yes,Yes,38,PhonPe,Bi-Weekly
944,32,Male,Hat,Accessories,3465,Surat,L,Cyan,Winter,3.8,Yes,Next Day Air,Yes,Yes,13,GooglePay,Fortnightly
945,54,Male,Belt,Accessories,5335,Vijaywada,S,Gray,Spring,4.8,Yes,Express,Yes,Yes,39,Cash,Bi-Weekly
946,38,Male,Boots,Footwear,2090,Prayagraj,M,Violet,Summer,4.1,Yes,Store Pickup,Yes,Yes,8,GooglePay,Every 3 Months
947,46,Male,Coat,Outerwear,1320,Kota,XL,Blue,Spring,2.8,Yes,Next Day Air,Yes,Yes,4,PhonPe,Quarterly
948,57,Male,Blouse,Clothing,1760,Vijaywada,M,Charcoal,Winter,3.9,Yes,Store Pickup,Yes,Yes,6,Cash,Every 3 Months
949,49,Male,Hat,Accessories,4950,Nellore,L,Olive,Summer,4.9,Yes,Express,Yes,Yes,11,GooglePay,Every 3 Months
950,33,Male,Jeans,Clothing,1980,Ahmedabad,M,Olive,Summer,3.4,Yes,Standard,Yes,Yes,49,GooglePay,Monthly
951,54,Male,Backpack,Accessories,2035,Nanded,XL,Turquoise,Winter,4.1,Yes,Free Shipping,Yes,Yes,30,PhonPe,Quarterly
952,47,Male,Dress,Clothing,2805,Rameswaram,M,Cyan,Summer,2.9,Yes,Express,Yes,Yes,34,Bank Transfer,Monthly
953,36,Male,Hat,Accessories,3905,Ujjain,S,Red,Fall,3.1,Yes,2-Day Shipping,Yes,Yes,28,PhonPe,Monthly
954,68,Male,Sunglasses,Accessories,2750,Jalandhar,S,Cyan,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,36,GooglePay,Quarterly
955,60,Male,Hat,Accessories,4070,Lucknow,S,Turquoise,Fall,3.5,Yes,Standard,Yes,Yes,18,Credit Card,Every 3 Months
956,55,Male,Dress,Clothing,4125,Indore,L,Lavender,Summer,3.4,Yes,Free Shipping,Yes,Yes,4,PhonPe,Monthly
957,29,Male,Shirt,Clothing,5445,Indore,XL,Cyan,Spring,2.9,Yes,2-Day Shipping,Yes,Yes,42,Debit Card,Quarterly
958,38,Male,Scarf,Accessories,1265,Vijaywada,XL,Violet,Spring,4.7,Yes,Store Pickup,Yes,Yes,11,Cash,Quarterly
959,70,Male,Sneakers,Footwear,2915,Patna,XL,Beige,Winter,4.4,Yes,Free Shipping,Yes,Yes,31,Credit Card,Bi-Weekly
960,36,Male,Skirt,Clothing,5445,Srinagar,M,Cyan,Spring,2.6,Yes,Standard,Yes,Yes,12,Cash,Fortnightly
961,18,Male,Jewelry,Accessories,2640,Lucknow,XL,Indigo,Spring,4.4,Yes,Standard,Yes,Yes,20,GooglePay,Quarterly
962,62,Male,Boots,Footwear,3960,Kota,L,Olive,Fall,3.7,Yes,Next Day Air,Yes,Yes,37,Debit Card,Quarterly
963,29,Male,Sunglasses,Accessories,3520,Michigan,L,Green,Spring,4.4,Yes,Standard,Yes,Yes,26,Debit Card,Fortnightly
964,21,Male,Boots,Footwear,3465,Nashik,L,Green,Spring,2.5,Yes,2-Day Shipping,Yes,Yes,14,Credit Card,Weekly
965,42,Male,Sandals,Footwear,2805,Coimbatore,M,Beige,Spring,2.6,Yes,Next Day Air,Yes,Yes,12,GooglePay,Bi-Weekly
966,43,Male,Boots,Footwear,3025,Chennai,L,Black,Spring,5,Yes,Store Pickup,Yes,Yes,10,Credit Card,Annually
967,58,Male,Dress,Clothing,3025,Delhi,M,Brown,Spring,4.9,Yes,Express,Yes,Yes,19,Cash,Annually
968,27,Male,Hoodie,Clothing,1430,Bareily,S,Silver,Summer,3.7,Yes,Store Pickup,Yes,Yes,4,Cash,Weekly
969,57,Male,Shorts,Clothing,3685,Udaipur,L,Gray,Summer,3.1,Yes,Next Day Air,Yes,Yes,48,Bank Transfer,Quarterly
970,40,Male,Coat,Outerwear,1705,Vadodara,S,Pink,Fall,3.2,Yes,Express,Yes,Yes,37,PhonPe,Monthly
971,45,Male,Jeans,Clothing,3630,Vadodara,S,Maroon,Winter,4.4,Yes,Free Shipping,Yes,Yes,4,Cash,Monthly
972,47,Male,Sunglasses,Accessories,3685,Vijaywada,M,Cyan,Summer,4.3,Yes,Next Day Air,Yes,Yes,15,Credit Card,Weekly
973,61,Male,Sneakers,Footwear,3355,Dhanbad,L,Gold,Winter,3,Yes,Standard,Yes,Yes,33,Credit Card,Weekly
974,60,Male,Jacket,Outerwear,4125,Dhanbad,M,Teal,Fall,3.5,Yes,2-Day Shipping,Yes,Yes,30,Bank Transfer,Quarterly
975,69,Male,Skirt,Clothing,4950,Udaipur,M,Beige,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,23,Bank Transfer,Monthly
976,58,Male,Sweater,Clothing,2200,Patna,M,Olive,Summer,3.8,Yes,2-Day Shipping,Yes,Yes,2,Bank Transfer,Weekly
977,34,Male,T-shirt,Clothing,4950,Ghaziabad,M,Gray,Fall,3.6,Yes,Express,Yes,Yes,50,Credit Card,Every 3 Months
978,20,Male,Belt,Accessories,1100,Patna,M,Black,Spring,4.6,Yes,Express,Yes,Yes,34,Cash,Bi-Weekly
979,56,Male,Gloves,Accessories,2200,Dhanbad,M,Turquoise,Summer,2.5,Yes,Standard,Yes,Yes,33,Credit Card,Weekly
980,64,Male,Hat,Accessories,1815,Hyderabad,S,Brown,Fall,3.5,Yes,Store Pickup,Yes,Yes,34,Debit Card,Monthly
981,56,Male,Boots,Footwear,5390,Kolhapur,S,Magenta,Spring,4,Yes,Free Shipping,Yes,Yes,39,PhonPe,Every 3 Months
